analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
,,DepMap,,25,H2AZ1,,proliferation-adjusted OLS,,,-0.048432883320179,-0.2060552420918654,0.1091894754515073,,0.5305432640926666,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9598,,,,,,,,,
,,DepMap,,25,RPL32,,proliferation-adjusted OLS,,,0.1121420321688927,-0.252824759951503,0.4771088242892884,,0.5305502335428491,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9599,,,,,,,,,
,,DepMap,,24,CYSRT1,,proliferation-adjusted OLS,,,-0.031977942527011,-0.1362935955781175,0.0723377105240954,,0.5306857849309068,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9600,,,,,,,,,
,,DepMap,,25,RPA3,,proliferation-adjusted OLS,,,0.0731428360245155,-0.1649853501715407,0.3112710222205718,,0.5306947367371113,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9601,,,,,,,,,
,,DepMap,,25,FAM107B,,proliferation-adjusted OLS,,,0.0282649071015688,-0.0637732336357544,0.1203030478388922,,0.5307709397215337,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9602,,,,,,,,,
,,DepMap,,25,PCM1,,proliferation-adjusted OLS,,,0.0466798936935446,-0.105328415768462,0.1986882031555514,,0.5307870635423227,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9603,,,,,,,,,
,,DepMap,,25,R3HCC1,,proliferation-adjusted OLS,,,0.0327883337021492,-0.0739906844308817,0.1395673518351801,,0.5308143533651848,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9604,,,,,,,,,
,,DepMap,,25,CBX8,,proliferation-adjusted OLS,,,-0.035204437805406,-0.1498606503436323,0.0794517747328203,,0.5308458571522684,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9605,,,,,,,,,
,,DepMap,,25,BTBD1,,proliferation-adjusted OLS,,,-0.0279825173009687,-0.1191181039630605,0.063153069361123,,0.5308468269240066,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9606,,,,,,,,,
,,DepMap,,24,OR5V1,,proliferation-adjusted OLS,,,0.033153424489112,-0.0750422261015868,0.1413490750798109,,0.5308567782223785,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9607,,,,,,,,,
,,DepMap,,25,CRELD1,,proliferation-adjusted OLS,,,-0.0317070768578557,-0.135021969865332,0.0716078161496205,,0.5310394771569331,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9608,,,,,,,,,
,,DepMap,,25,NXNL2,,proliferation-adjusted OLS,,,-0.0375275021795119,-0.1598225687104837,0.0847675643514598,,0.531088733372406,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9609,,,,,,,,,
,,DepMap,,25,ZDHHC21,,proliferation-adjusted OLS,,,0.0354476760291816,-0.0801196513772534,0.1510150034356168,,0.5312649300842107,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9610,,,,,,,,,
,,DepMap,,25,C6orf58,,proliferation-adjusted OLS,,,0.0291999019186068,-0.0660019501019921,0.1244017539392058,,0.531280579640188,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9611,,,,,,,,,
,,DepMap,,25,LST1,,proliferation-adjusted OLS,,,-0.0426909548187611,-0.1818831650735652,0.0965012554360429,,0.5312946886795799,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9612,,,,,,,,,
,,DepMap,,25,RIMS4,,proliferation-adjusted OLS,,,0.0201274273977509,-0.0454985535402099,0.0857534083357118,,0.5313026305500244,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9613,,,,,,,,,
,,DepMap,,25,DONSON,,proliferation-adjusted OLS,,,-0.1432332257447308,-0.610318646956127,0.3238521954666654,,0.5313635285557596,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9614,,,,,,,,,
,,DepMap,,25,TAGLN3,,proliferation-adjusted OLS,,,0.0299196481581301,-0.0676550879445894,0.1274943842608498,,0.531390100668053,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9615,,,,,,,,,
,,DepMap,,25,SRM,,proliferation-adjusted OLS,,,0.0501486494147568,-0.1134164313304975,0.2137137301600113,,0.5314373592837023,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9616,,,,,,,,,
,,DepMap,,25,P2RY12,,proliferation-adjusted OLS,,,-0.0217231171245726,-0.0925801722228031,0.0491339379736579,,0.5314650899558413,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9617,,,,,,,,,
,,DepMap,,25,TRPM2,,proliferation-adjusted OLS,,,0.0347764154829487,-0.0787281185023809,0.1482809494682785,,0.5317155584940486,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9618,,,,,,,,,
,,DepMap,,25,HRH1,,proliferation-adjusted OLS,,,-0.0322211331873734,-0.137390913841489,0.0729486474667421,,0.5317359374070879,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9619,,,,,,,,,
,,DepMap,,25,HOXD13,,proliferation-adjusted OLS,,,0.0580851384195267,-0.131536137659617,0.2477064144986704,,0.5318032370933552,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9620,,,,,,,,,
,,DepMap,,24,OR56A3,,proliferation-adjusted OLS,,,-0.0328893177461428,-0.1404755064372733,0.0746968709449875,,0.5318122178846205,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9621,,,,,,,,,
,,DepMap,,25,LYZL4,,proliferation-adjusted OLS,,,0.0260152649412406,-0.0589169390938648,0.1109474689763462,,0.5318239327448309,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9622,,,,,,,,,
,,DepMap,,25,GSTM4,,proliferation-adjusted OLS,,,-0.0504261888117085,-0.2151436678859574,0.1142912902625402,,0.5320480297655463,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9623,,,,,,,,,
,,DepMap,,25,DDX5,,proliferation-adjusted OLS,,,0.1299797124546975,-0.2946136116717357,0.5545730365811309,,0.5320611777623572,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9624,,,,,,,,,
,,DepMap,,25,NAA30,,proliferation-adjusted OLS,,,-0.0517172642002675,-0.2206831126282179,0.1172485842276827,,0.5321227585259347,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9625,,,,,,,,,
,,DepMap,,25,ANKLE1,,proliferation-adjusted OLS,,,-0.0336201957721122,-0.143462985889112,0.0762225943448876,,0.5321301772186936,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9626,,,,,,,,,
,,DepMap,,25,TCF7L2,,proliferation-adjusted OLS,,,0.0227250830226638,-0.0515361927136368,0.0969863587589644,,0.5322102871095189,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9627,,,,,,,,,
,,DepMap,,25,XYLT2,,proliferation-adjusted OLS,,,-0.0718139827492701,-0.3064920937539173,0.162864128255377,,0.5322165035151062,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9628,,,,,,,,,
,,DepMap,,25,SMARCE1,,proliferation-adjusted OLS,,,0.089029509671327,-0.201962252940019,0.3800212722826731,,0.5322942958518466,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9629,,,,,,,,,
,,DepMap,,25,ATPAF2,,proliferation-adjusted OLS,,,0.0403281561025203,-0.0914980983261132,0.1721544105311538,,0.5323381116093456,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9630,,,,,,,,,
,,DepMap,,25,DNM1L,,proliferation-adjusted OLS,,,-0.1354987189029556,-0.5786105744367813,0.3076131366308701,,0.5325108210954554,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9631,,,,,,,,,
,,DepMap,,25,GRM4,,proliferation-adjusted OLS,,,0.0312224349047799,-0.0708946635682079,0.1333395333777678,,0.5325608736641547,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9632,,,,,,,,,
,,DepMap,,25,CAMKV,,proliferation-adjusted OLS,,,-0.0251610890637666,-0.1074558278845273,0.057133649756994,,0.5325711037885078,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9633,,,,,,,,,
,,DepMap,,25,WRAP73,,proliferation-adjusted OLS,,,-0.0328703454039942,-0.1403965480682577,0.0746558572602692,,0.5326341392489954,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9634,,,,,,,,,
,,DepMap,,25,HLA-DQB1,,proliferation-adjusted OLS,,,-0.0457387181723388,-0.195363093034915,0.1038856566902374,,0.5326419181306266,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9635,,,,,,,,,
,,DepMap,,25,GJC3,,proliferation-adjusted OLS,,,0.0430985674876416,-0.0979204336035955,0.1841175685788787,,0.5327320947919848,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9636,,,,,,,,,
,,DepMap,,25,C2CD2,,proliferation-adjusted OLS,,,-0.0250050742415417,-0.106824274802644,0.0568141263195606,,0.532743580933746,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9637,,,,,,,,,
,,DepMap,,25,CDKL5,,proliferation-adjusted OLS,,,0.0260970437707407,-0.0592993609539618,0.1114934484954433,,0.5327633924597073,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9638,,,,,,,,,
,,DepMap,,25,TPCN1,,proliferation-adjusted OLS,,,0.0332660436380653,-0.0755985643927027,0.1421306516688333,,0.5327982538611575,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9639,,,,,,,,,
,,DepMap,,25,GOLGA7B,,proliferation-adjusted OLS,,,0.0327535887133746,-0.0744689877070012,0.1399761651337505,,0.5329307994846361,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9640,,,,,,,,,
,,DepMap,,25,FBXO25,,proliferation-adjusted OLS,,,0.0300090475063631,-0.0682442391580535,0.1282623341707798,,0.5329939177516752,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9641,,,,,,,,,
,,DepMap,,25,SIGLEC1,,proliferation-adjusted OLS,,,-0.0361691838219472,-0.1545987449813647,0.0822603773374702,,0.5330187185773654,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9642,,,,,,,,,
,,DepMap,,25,AFM,,proliferation-adjusted OLS,,,0.032320499456188,-0.073517670383587,0.138158669295963,,0.5330587625884333,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9643,,,,,,,,,
,,DepMap,,25,SLC2A14,,proliferation-adjusted OLS,,,-0.0368466140684546,-0.1575166619975033,0.083823433860594,,0.533093940074371,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9644,,,,,,,,,
,,DepMap,,24,OR9A2,,proliferation-adjusted OLS,,,0.0453333310385008,-0.1034459879472362,0.1941126500242379,,0.5331428919705459,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9645,,,,,,,,,
,,DepMap,,25,H3C1,,proliferation-adjusted OLS,,,-0.0356401029325654,-0.1524372530269023,0.0811570471617714,,0.5333661999454824,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9646,,,,,,,,,
,,DepMap,,25,RNF123,,proliferation-adjusted OLS,,,-0.0358176735259359,-0.1532228732434897,0.0815875261916178,,0.533456489978206,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9647,,,,,,,,,
,,DepMap,,25,PRND,,proliferation-adjusted OLS,,,-0.0281504351195708,-0.1204347113819642,0.0641338411428224,,0.5335056554992168,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9648,,,,,,,,,
,,DepMap,,25,RPP25,,proliferation-adjusted OLS,,,-0.0272730250564953,-0.1166852768431423,0.0621392267301516,,0.5335253825887825,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9649,,,,,,,,,
,,DepMap,,25,PTBP3,,proliferation-adjusted OLS,,,0.0210471496216813,-0.0479844096506381,0.0900787088940009,,0.5337034350932717,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9650,,,,,,,,,
,,DepMap,,25,AKNA,,proliferation-adjusted OLS,,,-0.0277628520381105,-0.1188461486192447,0.0633204445430235,,0.5338157177638541,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9651,,,,,,,,,
,,DepMap,,25,CBY1,,proliferation-adjusted OLS,,,0.0241026678151838,-0.0549791399838426,0.1031844756142102,,0.5338500813827287,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9652,,,,,,,,,
,,DepMap,,25,LYPD6B,,proliferation-adjusted OLS,,,0.0415330037834774,-0.0947396939553624,0.1778057015223174,,0.5338538513360405,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9653,,,,,,,,,
,,DepMap,,25,TEX2,,proliferation-adjusted OLS,,,-0.0278867739201843,-0.1194072469352229,0.0636336990948541,,0.533951363629582,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9654,,,,,,,,,
,,DepMap,,25,SLC25A37,,proliferation-adjusted OLS,,,0.0786137947534977,-0.1793888760375891,0.3366164655445846,,0.5339564605828007,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9655,,,,,,,,,
,,DepMap,,25,MYBPC2,,proliferation-adjusted OLS,,,-0.0199326329069132,-0.0853503537836701,0.0454850879698437,,0.533961406989418,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9656,,,,,,,,,
,,DepMap,,25,GTF3C5,,proliferation-adjusted OLS,,,0.055532822464318,-0.1267451429378559,0.2378107878664921,,0.5340115106419849,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9657,,,,,,,,,
,,DepMap,,25,ACOT11,,proliferation-adjusted OLS,,,-0.0403625474603271,-0.1728666423825397,0.0921415474618854,,0.5340733891435356,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9658,,,,,,,,,
,,DepMap,,25,ALPK1,,proliferation-adjusted OLS,,,0.0314653790725643,-0.0718709331434549,0.1348016912885836,,0.5342313208654945,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9659,,,,,,,,,
,,DepMap,,25,RPS5,,proliferation-adjusted OLS,,,0.0844298494297251,-0.1929049243922802,0.3617646232517306,,0.5343137175680217,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9660,,,,,,,,,
,,DepMap,,25,PADI3,,proliferation-adjusted OLS,,,-0.0194283292223686,-0.0832553685011619,0.0443987100564246,,0.5343705566609251,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9661,,,,,,,,,
,,DepMap,,25,TPD52,,proliferation-adjusted OLS,,,-0.0359713119932514,-0.1541520541864411,0.0822094301999383,,0.5343903215634704,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9662,,,,,,,,,
,,DepMap,,25,SLC12A2,,proliferation-adjusted OLS,,,-0.0392902827041092,-0.1684021405608296,0.089821575152611,,0.5344747695618036,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9663,,,,,,,,,
,,DepMap,,25,CFAP97,,proliferation-adjusted OLS,,,0.0292925175811825,-0.0669772284121175,0.1255622635744826,,0.5345234047879256,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9664,,,,,,,,,
,,DepMap,,25,BIRC2,,proliferation-adjusted OLS,,,0.0559097561214548,-0.1278404478043718,0.2396599600472815,,0.5345300308479382,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9665,,,,,,,,,
,,DepMap,,25,CCNA2,,proliferation-adjusted OLS,,,-0.0591151516719038,-0.2534115532159403,0.1351812498721326,,0.5345540133936444,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9666,,,,,,,,,
,,DepMap,,25,CHN1,,proliferation-adjusted OLS,,,-0.042346516311058,-0.181539531622273,0.0968464990001569,,0.5345855372572693,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9667,,,,,,,,,
,,DepMap,,25,ZBED6,,proliferation-adjusted OLS,,,0.0254669317822925,-0.0582557435746832,0.1091896071392684,,0.5346477482320124,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9668,,,,,,,,,
,,DepMap,,25,ATXN7L1,,proliferation-adjusted OLS,,,-0.0281764546569648,-0.120820657090766,0.0644677477768363,,0.5347087503141523,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9669,,,,,,,,,
,,DepMap,,25,FAM200A,,proliferation-adjusted OLS,,,-0.0253969211790543,-0.1089341826616318,0.058140340303523,,0.5348646746401864,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9670,,,,,,,,,
,,DepMap,,25,ISG15,,proliferation-adjusted OLS,,,0.0718648182951105,-0.1645340699569912,0.3082637065472124,,0.5348925766195063,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9671,,,,,,,,,
,,DepMap,,25,C16orf74,,proliferation-adjusted OLS,,,0.0272580108928813,-0.0624391406041436,0.1169551623899063,,0.5350373978995149,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9672,,,,,,,,,
,,DepMap,,25,PNPLA2,,proliferation-adjusted OLS,,,0.0264827430517465,-0.0606819193774759,0.113647405480969,,0.5351240518158451,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9673,,,,,,,,,
,,DepMap,,25,CCL11,,proliferation-adjusted OLS,,,-0.0303019185463301,-0.1300395214949181,0.0694356844022578,,0.5351345937356776,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9674,,,,,,,,,
,,DepMap,,25,MPDZ,,proliferation-adjusted OLS,,,-0.0340603552222475,-0.1462023516903231,0.078081641245828,,0.5352559984104776,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9675,,,,,,,,,
,,DepMap,,25,ABHD4,,proliferation-adjusted OLS,,,-0.0294923171988982,-0.1266007243817907,0.0676160899839943,,0.5352828494022261,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9676,,,,,,,,,
,,DepMap,,25,MLKL,,proliferation-adjusted OLS,,,0.0238730907558362,-0.0547340006140438,0.1024801821257162,,0.5352876404973301,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9677,,,,,,,,,
,,DepMap,,25,SNRPC,,proliferation-adjusted OLS,,,-0.0813045892990476,-0.3490687625993762,0.1864595840012809,,0.5353661919961177,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9678,,,,,,,,,
,,DepMap,,25,MPP3,,proliferation-adjusted OLS,,,0.0318120198367716,-0.0729612365380318,0.136585276211575,,0.5353864870719405,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9679,,,,,,,,,
,,DepMap,,25,RAC1,,proliferation-adjusted OLS,,,0.0950426011047933,-0.2180785471564018,0.4081637493659885,,0.5355121113031309,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9680,,,,,,,,,
,,DepMap,,25,NUDT19,,proliferation-adjusted OLS,,,-0.0306818522726638,-0.1317839046353075,0.0704202000899798,,0.5355906180200418,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9681,,,,,,,,,
,,DepMap,,25,PLEKHF2,,proliferation-adjusted OLS,,,-0.0378473676209449,-0.1626507984933834,0.0869560632514935,,0.5358814816802789,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9682,,,,,,,,,
,,DepMap,,25,RPS4X,,proliferation-adjusted OLS,,,0.1203309065412174,-0.2765291067266514,0.5171909198090863,,0.535945985094533,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9683,,,,,,,,,
,,DepMap,,25,CPTP,,proliferation-adjusted OLS,,,-0.0429936006862475,-0.1848268501162471,0.098839648743752,,0.5360521433649194,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9684,,,,,,,,,
,,DepMap,,25,ARHGEF39,,proliferation-adjusted OLS,,,0.0321491664562133,-0.0739309207798899,0.1382292536923167,,0.5361358043206104,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9685,,,,,,,,,
,,DepMap,,25,SSTR3,,proliferation-adjusted OLS,,,0.0403619547060583,-0.0928614017864896,0.1735853111986062,,0.5362697920661466,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9686,,,,,,,,,
,,DepMap,,25,QRFPR,,proliferation-adjusted OLS,,,-0.0195400515959035,-0.0840704576342123,0.0449903544424052,,0.536484176661605,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9687,,,,,,,,,
,,DepMap,,25,STARD5,,proliferation-adjusted OLS,,,-0.039286246467791,-0.169032799317241,0.0904603063816588,,0.5364996123735157,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9688,,,,,,,,,
,,DepMap,,25,MSC,,proliferation-adjusted OLS,,,0.041790279842602,-0.0962366824478631,0.1798172421330672,,0.5365306317347467,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9689,,,,,,,,,
,,DepMap,,25,ARL14EP,,proliferation-adjusted OLS,,,0.028690599024714,-0.0660881090246309,0.1234693070740589,,0.5366073549171094,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9690,,,,,,,,,
,,DepMap,,25,RAB39B,,proliferation-adjusted OLS,,,-0.0275052897586405,-0.1183729831718451,0.063362403654564,,0.5366279117965918,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9691,,,,,,,,,
,,DepMap,,25,CLIP4,,proliferation-adjusted OLS,,,0.0275147538407359,-0.0633970156810347,0.1184265233625067,,0.5366848065177541,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9692,,,,,,,,,
,,DepMap,,25,ZNF224,,proliferation-adjusted OLS,,,-0.0265098304415012,-0.1141081952312411,0.0610885343482387,,0.5367169426614959,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9693,,,,,,,,,
,,DepMap,,25,BECN1,,proliferation-adjusted OLS,,,-0.0426226595814541,-0.1834697128733211,0.0982243937104128,,0.5367338334654443,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9694,,,,,,,,,
,,DepMap,,25,MYRF,,proliferation-adjusted OLS,,,-0.0308867334159057,-0.1329539594486364,0.0711804926168249,,0.5367404445006928,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9695,,,,,,,,,
,,DepMap,,25,RBMS3,,proliferation-adjusted OLS,,,-0.026348953344256,-0.1134341948130901,0.060736288124578,,0.536802590730938,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9696,,,,,,,,,
,,DepMap,,25,SYNPO2L,,proliferation-adjusted OLS,,,-0.0426652780411162,-0.1837009759781313,0.0983704198958988,,0.5368706978815472,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9697,,,,,,,,,
,,DepMap,,25,SIGIRR,,proliferation-adjusted OLS,,,0.0344496383385894,-0.0794342896057518,0.1483335662829306,,0.5368923508660361,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9698,,,,,,,,,
,,DepMap,,25,TMEM67,,proliferation-adjusted OLS,,,-0.0333454854665434,-0.1435803409062834,0.0768893699731965,,0.5368961810076343,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9699,,,,,,,,,
,,DepMap,,25,LMO1,,proliferation-adjusted OLS,,,-0.0287411556633319,-0.1237622853114481,0.0662799739847841,,0.5369278424751714,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9700,,,,,,,,,
,,DepMap,,25,FLNB,,proliferation-adjusted OLS,,,-0.0353390421167465,-0.1522241299692309,0.0815460457357378,,0.5371028709273944,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9701,,,,,,,,,
,,DepMap,,25,SNX14,,proliferation-adjusted OLS,,,0.0404802508477169,-0.0934160841660509,0.1743765858614849,,0.5371225298155171,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9702,,,,,,,,,
,,DepMap,,25,OSBP2,,proliferation-adjusted OLS,,,0.0187017876106694,-0.0431642244734277,0.0805677996947667,,0.5371629472437425,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9703,,,,,,,,,
,,DepMap,,25,ARHGAP44,,proliferation-adjusted OLS,,,-0.0319489776219815,-0.1376615819731955,0.0737636267292323,,0.5372565854427411,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9704,,,,,,,,,
,,DepMap,,25,JRKL,,proliferation-adjusted OLS,,,-0.0294234312481918,-0.1267834465512134,0.0679365840548296,,0.5372728484082641,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9705,,,,,,,,,
,,DepMap,,25,CALCOCO1,,proliferation-adjusted OLS,,,0.0346713658130527,-0.080054434284314,0.1493971659104195,,0.5372754756072822,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9706,,,,,,,,,
,,DepMap,,25,ZNF843,,proliferation-adjusted OLS,,,0.0390557855727868,-0.0901847493043626,0.1682963204499363,,0.5372970460011203,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9707,,,,,,,,,
,,DepMap,,25,BCAT1,,proliferation-adjusted OLS,,,0.0242550321803404,-0.0560270290053191,0.104537093366,,0.5373929726803547,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9708,,,,,,,,,
,,DepMap,,25,TXNDC5,,proliferation-adjusted OLS,,,-0.0217122302181408,-0.0935877117147302,0.0501632512784485,,0.5374483853809271,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9709,,,,,,,,,
,,DepMap,,25,SLFN14,,proliferation-adjusted OLS,,,0.0267730676776178,-0.061880994177602,0.1154271295328377,,0.5375636768634118,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9710,,,,,,,,,
,,DepMap,,25,SRA1,,proliferation-adjusted OLS,,,0.0250303498859968,-0.0578572021594096,0.1079179019314033,,0.5375840000394959,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,9711,,,,,,,,,
