analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0148,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,12.701448999851989,OLS beta per signature unit,12.701448999851989,6.736236016804808,18.666661982899164,conventional 95% CI,3.922633151868239e-05,8.795343957302334e-05,,,0.0731762054646953,0.2870782622651052,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,15,6.435789176556542,18.967108823147434,,SYCP3,,,,,
E0149,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,14.162331544899985,OLS beta per signature unit,14.162331544899985,8.381918444523013,19.94274464527696,conventional 95% CI,2.557543834781149e-06,8.00147355701611e-06,,,0.0946432384522705,0.3219278159005077,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,16,8.058168963856003,20.266494125943964,,MSH4,,,,,
E0150,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,12.93415787034221,OLS beta per signature unit,12.93415787034221,6.79157089896123,19.07674484172319,conventional 95% CI,4.740304384147788e-05,0.0001158001154631,,,0.0716786944080185,0.2897703848833898,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,17,6.43934816653927,19.428967574145148,,MSH5,,,,,
E0151,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,BRCA1_comparison_z,Exploratory canonical gene,-0.1245124869954637,OLS beta per signature unit,-0.1245124869954637,-0.1823694117583023,-0.0666555622326251,conventional 95% CI,3.26131775137344e-05,2.764035550209686e-06,,0.0001059928269196,0.0746355943146757,-0.3964148756847872,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,0,-0.1755134935567217,-0.0735114804342057,,,,,,,
E0152,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,BRCA2_comparison_z,Exploratory canonical gene,0.1043008680709434,OLS beta per signature unit,0.1043008680709434,0.0457520705635053,0.1628496655783816,conventional 95% CI,0.0005409115929494,0.0001787296101185,,0.0011719751180571,0.0523716221468744,0.2797545301306363,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,1,0.0503739828608975,0.1582277532809894,,,,,,,
E0153,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,PALB2_comparison_z,Exploratory canonical gene,0.0534935948272455,OLS beta per signature unit,0.0534935948272455,-0.0062356096073719,0.1132227992618631,conventional 95% CI,0.0789449799248957,0.0916143531392018,,0.1140316376692937,0.0137760194657809,0.1588922668806068,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,2,-0.0087273234334566,0.1157145130879477,,,,,,,
E0154,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,RAD51_comparison_z,Exploratory canonical gene,0.1137604536473811,OLS beta per signature unit,0.1137604536473811,0.0555192397085855,0.1720016675861767,conventional 95% CI,0.0001547864057887,0.0001422646612899,,0.0004024446550506,0.0623021179097941,0.3048398651495996,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,3,0.0558502019131404,0.1716707053816217,,,,,,,
E0155,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,RAD51B_comparison_z,Exploratory canonical gene,0.0094115947959358,OLS beta per signature unit,0.0094115947959358,-0.0507204999905847,0.0695436895824564,conventional 95% CI,0.7580367420382619,0.7573778508982618,,0.7580367420382619,0.0004264288918144,0.0122271386430678,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,4,-0.0505518898441294,0.0693750794360011,,,,,,,
E0156,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,RAD51C_comparison_z,Exploratory canonical gene,0.0377748630301934,OLS beta per signature unit,0.0377748630301934,-0.022163117716838,0.0977128437772249,conventional 95% CI,0.2155510065029816,0.2273510777788836,,0.2802163084538761,0.0068695134229718,0.2247608512431521,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,5,-0.0237192035805376,0.0992689296409245,,,,,,,
E0157,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,RAD51D_comparison_z,Exploratory canonical gene,0.0263477616197184,OLS beta per signature unit,0.0263477616197184,-0.033696571753846,0.0863920949932829,conventional 95% CI,0.3881133518290071,0.3994641858962062,,0.420456131148091,0.0033420091219856,0.0620722713864306,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,6,-0.0351573947871452,0.0878529180265821,,,,,,,
E0158,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,BRIP1_comparison_z,Exploratory canonical gene,0.1516046796076759,OLS beta per signature unit,0.1516046796076759,0.0948847503587816,0.2083246088565703,conventional 95% CI,3.2559943241161546e-07,1.135125445645525e-07,,4.232792621351001e-06,0.1106484650918334,0.3765002107037505,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,7,0.0971045361099184,0.2061048231054335,,,,,,,
E0159,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,ATM_comparison_z,Exploratory canonical gene,0.0283245692236277,OLS beta per signature unit,0.0283245692236277,-0.0317040892512568,0.0883532276985123,conventional 95% CI,0.3534506180662051,0.3520277189460484,,0.4177143668055151,0.0038623071410353,-0.0241761483354403,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,8,-0.0315266028343911,0.0881757412816465,,,,,,,
E0160,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,CHEK2_comparison_z,Exploratory canonical gene,0.1246782751802355,OLS beta per signature unit,0.1246782751802355,0.0668275682867462,0.1825289820737248,conventional 95% CI,3.180252180659488e-05,1.8338276691728197e-05,,0.0001059928269196,0.0748344809931226,0.3357964601769912,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,9,0.0685696980631059,0.1807868522973652,,,,,,,
E0161,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,STAG2_comparison_z,Exploratory canonical gene,0.0669110960249288,OLS beta per signature unit,0.0669110960249288,0.0074178715736854,0.1264043204761721,conventional 95% CI,0.0276764889918565,0.0278862760562758,,0.0449742946117668,0.0215534336817577,0.1134629161399073,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,10,0.0073369321457375,0.1264852599041201,,,,,,,
E0162,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,RAD21_comparison_z,Exploratory canonical gene,0.1452272764359505,OLS beta per signature unit,0.1452272764359505,0.0882174802918642,0.2022370725800368,conventional 95% CI,1.056069743350492e-06,1.7637946597722151e-06,,6.864453331778198e-06,0.1015351852303637,0.3983164770332912,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,11,0.0869333787925178,0.2035211740793832,,,,,,,
E0163,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,SMC1A_comparison_z,Exploratory canonical gene,0.0938747372125547,OLS beta per signature unit,0.0938747372125547,0.0350194553859033,0.1527300190392062,conventional 95% CI,0.0018979986214372,0.0008832469432115,,0.0035248545826692,0.0424245894688404,0.2208638853771597,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,12,0.0389931117744167,0.1487563626506928,,,,,,,
E0164,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,BRCA1_comparison_z,Exploratory canonical gene,-7.234443353942285,OLS beta per signature unit,-7.234443353942285,-10.465867063960236,-4.003019643924334,conventional 95% CI,1.5953696445267692e-05,7.935414926144464e-06,,3.456634229808e-05,0.0802780916656054,-0.2958542659002098,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,13,-10.35129438332706,-4.11759232455751,,,,,,,
E0165,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,BRCA2_comparison_z,Exploratory canonical gene,8.652450045132118,OLS beta per signature unit,8.652450045132118,5.482310646735501,11.822589443528736,conventional 95% CI,1.891543154974195e-07,9.656079838932872e-08,,4.918012202932907e-07,0.1148325477185417,0.3413885433754224,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,14,5.560271205284669,11.744628884979567,,,,,,,
E0166,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,PALB2_comparison_z,Exploratory canonical gene,6.281700358234787,OLS beta per signature unit,6.281700358234787,3.01576151561085,9.547639200858724,conventional 95% CI,0.0001936218354836,0.0003262520327538,,0.0003595834087554,0.060525896655165,0.2604057703969843,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,15,2.8904996813614168,9.672901035108156,,,,,,,
E0167,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,RAD51_comparison_z,Exploratory canonical gene,9.428397391780203,OLS beta per signature unit,9.428397391780203,6.297030577531665,12.559764206028742,conventional 95% CI,1.1220934572309293e-08,4.085958529431283e-09,,3.6468037360005203e-08,0.136352328022803,0.3501629665080114,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,16,6.394167950083394,12.462626833477014,,,,,,,
E0168,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,RAD51B_comparison_z,Exploratory canonical gene,2.079135381688353,OLS beta per signature unit,2.079135381688353,-1.2791765452954618,5.437447308672168,conventional 95% CI,0.2237392881552724,0.2193936479694258,,0.2237392881552724,0.006630592489519,0.0819227137266638,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,17,-1.247633296772832,5.405904060149538,,,,,,,
E0169,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,RAD51C_comparison_z,Exploratory canonical gene,6.150818135017021,OLS beta per signature unit,6.150818135017021,2.880543867613317,9.421092402420724,conventional 95% CI,0.0002651734185256,0.0014158344806536,,0.0004309068051041,0.0580300001288899,0.2907445012671878,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,18,2.4003219916153995,9.901314278418642,,,,,,,
E0170,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,RAD51D_comparison_z,Exploratory canonical gene,3.079089650706418,OLS beta per signature unit,3.079089650706418,-0.2658219675989972,6.424001269011833,conventional 95% CI,0.0710140596045054,0.0829885352295523,,0.0769318979048808,0.0145422453368736,0.1231611853644024,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,19,-0.4053233871694828,6.563502688582318,,,,,,,
E0171,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,BRIP1_comparison_z,Exploratory canonical gene,11.574150839804032,OLS beta per signature unit,11.574150839804032,8.570713070682134,14.57758860892593,conventional 95% CI,8.424935190839458e-13,3.570894642813358e-15,,5.476207874045648e-12,0.2054778794847498,0.4429374105069699,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,20,8.877762927230721,14.270538752377345,,,,,,,
E0172,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,ATM_comparison_z,Exploratory canonical gene,-3.852340190798718,OLS beta per signature unit,-3.852340190798718,-7.183270265672542,-0.5214101159248945,conventional 95% CI,0.0236051124098969,0.0146378990831596,,0.0296055422847622,0.0227633440507316,-0.1428784810810205,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,21,-6.937868742412883,-0.7668116391845525,,,,,,,
E0173,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,CHEK2_comparison_z,Exploratory canonical gene,9.802292867286177,OLS beta per signature unit,9.802292867286177,6.690984273968395,12.913601460603958,conventional 95% CI,2.5805884164149153e-09,3.5327101956659076e-10,,1.1182549804464632e-08,0.1473812199718701,0.3661471152827187,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,22,6.861458389639692,12.74312734493266,,,,,,,
E0174,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,STAG2_comparison_z,Exploratory canonical gene,3.8138423202095098,OLS beta per signature unit,3.8138423202095098,0.4821408302163261,7.145543810202693,conventional 95% CI,0.0250508434717219,0.0141691353308323,,0.0296055422847622,0.022310652215196,0.1326557908099454,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,23,0.7739539469299834,6.853730693489036,,,,,,,
E0175,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,RAD21_comparison_z,Exploratory canonical gene,11.970817635095283,OLS beta per signature unit,11.970817635095283,8.994579584054815,14.947055686135752,conventional 95% CI,1.0725867238601165e-13,5.568871572320391e-13,,1.3943627410181517e-12,0.2198034115136277,0.4705171794046603,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,24,8.89174385246503,15.049891417725537,,,,,,,
E0176,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,SMC1A_comparison_z,Exploratory canonical gene,5.630083455330458,OLS beta per signature unit,5.630083455330458,2.3435155380116823,8.916651372649234,conventional 95% CI,0.0008679668269742,0.000627275347239,,0.001253729861185,0.0486201690113557,0.2306559029597385,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_canonical_results.csv,25,2.431606482912921,8.828560427747995,,,,,,,
E0177,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,0.2188371795401042,observed absolute t,3.896730466918545,,,conventional 95% CI,0.0001999800019998,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_permutation_results.csv,0,,,,,,20260919.0,10000.0,,
E0178,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,13.993421847893854,observed absolute t,4.494281195507747,,,conventional 95% CI,9.999000099990002e-05,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_permutation_results.csv,1,,,,,,20260920.0,10000.0,,
E0179,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,0.2207959216158562,0.104144534726213,0.3358256105215987,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,0,,,,,,20260929.0,2000.0,,
E0180,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,13.958040782156376,7.616656307532149,20.621549356202664,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,1,,,,,,20260930.0,2000.0,,
E0181,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,0.2188371795401042,observed absolute t,3.896730466918545,,,conventional 95% CI,0.0381923615276944,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_null_signature_summary.csv,0,,,,,,20260909.0,5000.0,96.2,
E0182,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,13.993421847893854,observed absolute t,4.494281195507747,,,conventional 95% CI,0.055988802239552,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_null_signature_summary.csv,1,,,,,,20260909.0,5000.0,94.42,
E0183,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,candidate_mean_z,METABRIC independent CNA proxy,0.1165486420407431,OLS beta per signature unit,0.1165486420407431,0.0500094082768615,0.1830878758046247,conventional 95% CI,0.0006570021754762,0.0003888463572243,,0.0019710065264287,0.0444121447154746,0.223306778058725,,estimated,Association detected; scope limited to this model.,external/contextual,EXPLORATORY_SUPPORT,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,0,0.0527085089654792,0.180388775116007,,,,,,,
E0184,3,METABRIC,clinically defined TNBC,258,OS,composite,Cox PH,-0.0173778265967159,hazard ratio per predictor SD,0.9827722969669486,0.826436990510949,1.16868121680826,conventional 95% CI,0.8441486012883581,,,0.844148601288358,,,136.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,1,,,,,,,,,
E0185,3,METABRIC,clinically defined TNBC,258,RFS,composite,Cox PH,-0.1172531554689398,hazard ratio per predictor SD,0.8893600183099994,0.7259057582065763,1.08961973813586,conventional 95% CI,0.2577934164649504,,,0.3866901246974257,,,106.0,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,2,,,,,,,,,
E0186,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction_adjusted,candidate_mean_z,CNA proxy adjusted for age/proliferation,0.041968029727289,OLS beta per signature unit,0.041968029727289,-0.0206404912578936,0.1045765507124717,conventional 95% CI,0.1879893641571755,0.1716794025711144,,,0.2343836454658894,0.223306778058725,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,3,-0.0183294868389749,0.102265546293553,,,,,,,
E0187,3,METABRIC,clinically defined TNBC,0,HRD_scar,composite,summary,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No independent HRD scar table local,external/contextual,UNAVAILABLE,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,4,,,,,,,,,
E0188,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,HORMAD1_z,Exploratory individual gene CNA,0.0503937832313695,OLS beta per signature unit,0.0503937832313695,0.022185467887611,0.0786020985751281,conventional 95% CI,0.000514181010471,0.0001681576528112,,0.0023138145471196,0.046117604527343,0.1627940127301305,,estimated,Association detected; scope limited to this model.,external/contextual,EXPLORATORY_SUPPORT,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,5,0.0244083816645924,0.0763791847981466,,,,,,,
E0189,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,HORMAD2_z,Exploratory individual gene CNA,-0.0038620359244679,OLS beta per signature unit,-0.0038620359244679,-0.0327402883746236,0.0250162165256878,conventional 95% CI,0.7924841694891637,0.7970483113391764,,0.8915446906753092,0.0002708603480661,-0.022399346797085,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,6,-0.0334048322440341,0.0256807603950983,,,,,,,
E0190,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,STAG3_z,Exploratory individual gene CNA,0.0164742071473372,OLS beta per signature unit,0.0164742071473372,-0.0123366951343037,0.0452851094289782,conventional 95% CI,0.2612031165574939,0.2816602844655856,,0.4701656098034891,0.0049285805492873,0.0692172401288058,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,7,-0.0135962996924379,0.0465447139871124,,,,,,,
E0191,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,REC8_z,Exploratory individual gene CNA,-0.0012237324347442,OLS beta per signature unit,-0.0012237324347442,-0.0301055039414254,0.0276580390719369,conventional 95% CI,0.9335677359551926,0.93392295691413,,0.9335677359551924,2.719479290136384e-05,0.0200543043148402,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,NO_SUPPORT_AT_THRESHOLD,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,8,-0.0302611295671433,0.0278136646976549,,,,,,,
E0192,3,METABRIC,clinically defined TNBC,258,altered_gene_fraction,SMC1B_z,Exploratory individual gene CNA,0.0558344229572435,OLS beta per signature unit,0.0558344229572435,0.0277817237168838,0.0838871221976032,conventional 95% CI,0.0001139413650773,4.963683764575071e-05,,0.0010254722856963,0.0566130923690949,0.2556329376071281,,estimated,Association detected; scope limited to this model.,external/contextual,EXPLORATORY_SUPPORT,"Observational; endpoint-specific complete cases; no causal or clinical utility inference. CNA is a gene-weighted DNA proxy, not direct HRD; survival endpoints are secondary.",outputs/v2/stage3/metabric_results.csv,9,0.0291957215559613,0.0824731243585257,,,,,,,
